student_id,course_id,final_grade,learning_gain_index,dropout_risk,course_satisfaction
14027,136,F,0.259,True,1
9425,121,F,0.306,True,1
15236,81,F,0.402,True,1
2489,70,F,0.283,True,1
17200,176,F,0.272,True,1
7404,115,F,0.214,True,1
12445,90,F,0.267,True,1
10792,17,F,0.302,True,1
17826,69,F,0.298,True,1
5018,135,F,0.261,True,1
698,102,F,0.34,True,1
3431,167,F,0.221,True,1
13582,177,F,0.373,True,1
4450,41,F,0.294,True,1
11391,75,F,0.183,True,1
4780,85,F,0.266,True,1
8746,115,F,0.214,True,1
3878,113,F,0.351,True,1
19940,139,F,0.271,True,1
6250,55,F,0.214,True,1
4449,165,F,0.182,True,1
17492,20,F,0.325,True,1
11337,24,F,0.327,True,1
5665,36,F,0.18,True,1
15435,68,F,0.163,True,1
10196,75,F,0.277,True,1
11155,131,F,0.247,True,1
9146,11,F,0.267,True,1
5219,42,F,0.283,True,1
5246,133,F,0.252,True,1
11531,171,F,0.405,True,1
18875,76,F,0.207,True,1
19275,144,F,0.308,True,1
5158,67,F,0.176,True,1
10269,78,F,0.107,True,1
3673,8,F,0.316,True,1
6348,152,F,0.283,True,1
5234,159,F,0.249,True,1
8811,97,F,0.242,True,1
16183,35,F,0.267,True,1
2075,102,F,0.319,True,1
4187,91,F,0.284,True,1
6840,33,F,0.3,True,1
16436,159,F,0.295,True,1
17332,153,F,0.245,True,1
15147,42,F,0.286,True,1
7083,49,F,0.273,True,1
2399,52,F,0.246,True,1
4488,131,F,0.245,True,1
9134,53,F,0.3,True,1
1695,124,F,0.3,True,1
13396,62,F,0.322,True,1
7242,100,F,0.346,True,1
12837,162,F,0.363,True,1
4302,21,F,0.199,True,1
9865,85,F,0.335,True,1
4737,102,F,0.295,True,1
69,152,F,0.308,True,1
5412,114,F,0.317,True,1
3957,73,F,0.248,True,1
3723,138,F,0.25,True,1
8174,55,F,0.29,True,1
10518,97,F,0.202,True,1
17103,7,F,0.333,True,1
6662,169,F,0.232,True,1
6291,167,F,0.246,True,1
1945,86,F,0.243,True,1
9699,40,F,0.202,True,1
1697,76,F,0.188,True,1
10445,137,F,0.255,True,1
6514,140,F,0.258,True,1
15269,135,F,0.298,True,1
4108,125,F,0.192,True,1
71,109,F,0.26,True,1
9934,91,F,0.399,True,1
13889,160,F,0.296,True,1
15577,171,F,0.362,True,1
10132,103,F,0.283,True,1
10883,176,F,0.332,True,1
11106,167,F,0.344,True,1
7936,41,F,0.229,True,1
5294,26,F,0.407,True,1
15202,105,F,0.24,True,1
5021,158,F,0.341,True,1
11526,89,F,0.285,True,1
14645,167,F,0.224,True,1
19751,14,F,0.245,True,1
12886,40,F,0.182,True,1
5834,134,F,0.34,True,1
12309,105,F,0.267,True,1
11210,64,F,0.172,True,1
2355,99,F,0.27,True,1
16561,162,F,0.267,True,1
6765,128,F,0.283,True,1
5872,104,F,0.255,True,1
15784,93,F,0.29,True,1
11728,26,F,0.286,True,1
15637,72,F,0.306,True,1
4812,1,F,0.294,True,1
3814,127,F,0.262,True,1
13214,123,F,0.238,True,1
5645,31,F,0.294,True,1
13795,68,F,0.277,True,1
17591,174,F,0.363,True,2
19743,123,F,0.217,True,1
14449,109,F,0.39,True,1
12194,119,F,0.273,True,1
17825,172,F,0.308,True,1
18140,96,F,0.234,True,1
9098,88,F,0.243,True,1
14683,92,F,0.226,True,1
553,134,F,0.244,True,1
13735,68,F,0.343,True,1
14476,161,F,0.248,True,1
3374,83,F,0.278,True,1
3943,167,F,0.273,True,1
12184,15,F,0.252,True,1
18853,125,F,0.195,True,1
15754,170,F,0.267,True,1
5599,86,F,0.244,True,1
18490,78,F,0.252,True,1
9232,23,F,0.426,True,2
6888,9,F,0.331,True,1
14362,100,F,0.296,True,1
7330,115,F,0.343,True,1
17127,143,F,0.231,True,1
8287,138,F,0.309,True,1
355,17,F,0.281,True,1
17999,71,F,0.314,True,1
4813,124,F,0.315,True,1
11150,96,F,0.279,True,1
482,22,F,0.378,True,1
15974,8,F,0.264,True,1
5145,122,F,0.333,True,1
17111,168,F,0.3,True,1
12067,160,F,0.295,True,1
14898,95,F,0.454,True,1
13533,135,F,0.244,True,1
732,13,F,0.319,True,1
17996,177,F,0.398,True,1
19518,4,F,0.272,True,1
17464,145,F,0.153,True,1
10285,151,F,0.247,True,1
7838,81,F,0.248,True,1
15734,12,F,0.398,True,1
6174,124,F,0.225,True,1
8840,48,F,0.332,True,1
3655,28,F,0.211,True,1
10601,176,F,0.238,True,1
10672,54,F,0.244,True,1
10031,163,F,0.254,True,1
12385,93,F,0.241,True,1
16630,102,F,0.288,True,1
16728,149,F,0.304,True,1
15004,87,F,0.242,True,1
16485,34,F,0.21,True,1
19954,178,F,0.303,True,1
16203,17,F,0.25,True,1
18295,17,F,0.284,True,1
15258,1,F,0.317,True,1
12767,14,F,0.212,True,1
12130,27,F,0.301,True,1
1761,109,F,0.137,True,1
17497,143,F,0.208,True,1
400,163,F,0.312,True,1
9488,23,F,0.4,True,1
7912,32,F,0.234,True,1
7555,21,F,0.151,True,1
13181,56,F,0.295,True,1
6390,52,F,0.206,True,1
2134,120,F,0.257,True,1
1189,171,F,0.267,True,1
11546,173,F,0.317,True,1
6347,38,F,0.407,True,1
19638,180,F,0.275,True,1
2557,156,F,0.287,True,1
16280,168,F,0.321,True,1
17166,110,F,0.233,True,1
15189,51,F,0.484,True,2
8429,99,F,0.213,True,1
12073,128,F,0.278,True,1
14632,47,F,0.159,True,1
1040,82,F,0.368,True,1
599,78,F,0.239,True,1
8021,137,F,0.267,True,1
1766,144,F,0.218,True,1
13584,44,F,0.254,True,1
2205,166,F,0.24,True,1
14288,116,F,0.297,True,1
8700,180,F,0.401,True,1
6221,176,F,0.299,True,1
13449,115,F,0.255,True,1
19110,125,F,0.063,True,1
18442,140,F,0.197,True,1
13336,76,F,0.257,True,1
4174,94,F,0.206,True,1
8041,180,F,0.15,True,1
744,99,F,0.283,True,1
6452,129,F,0.284,True,1
12965,157,F,0.345,True,1
6568,169,F,0.345,True,1
13221,129,F,0.218,True,1
6656,78,F,0.285,True,1
11576,102,F,0.192,True,1
19634,171,F,0.281,True,1
16924,86,F,0.34,True,1
6564,103,F,0.244,True,1
2060,110,F,0.345,True,1
6874,144,F,0.317,True,1
1433,109,F,0.265,True,1
8540,157,F,0.287,True,1
11880,116,F,0.286,True,1
17395,113,F,0.267,True,1
6743,25,F,0.258,True,1
7640,98,F,0.28,True,1
14995,147,F,0.294,True,1
7165,110,F,0.323,True,1
15158,147,F,0.271,True,1
18331,153,F,0.281,True,1
7422,141,F,0.211,True,1
12409,55,F,0.447,True,1
9009,180,F,0.143,True,1
12837,95,F,0.32,True,1
12352,75,F,0.217,True,1
325,142,F,0.331,True,1
3220,156,F,0.204,True,1
13331,166,F,0.365,True,1
14081,88,F,0.249,True,1
8470,112,F,0.334,True,1
56,107,F,0.293,True,1
15374,121,F,0.27,True,1
14060,127,F,0.338,True,1
16837,69,F,0.23,True,1
19937,20,F,0.262,True,1
9299,172,F,0.319,True,1
10446,67,F,0.321,True,1
2763,57,F,0.326,True,1
16409,7,F,0.308,True,1
13463,34,F,0.278,True,1
5809,174,F,0.203,True,1
8716,142,F,0.24,True,1
13176,19,F,0.279,True,1
17090,41,F,0.22,True,1
17220,73,F,0.233,True,1
4342,146,F,0.261,True,1
12200,96,F,0.329,True,1
15120,99,F,0.232,True,1
13810,107,F,0.238,True,1
13989,173,F,0.379,True,1
2138,82,F,0.288,True,1
4607,129,F,0.271,True,1
13358,112,F,0.294,True,1
1123,115,F,0.259,True,1
19595,80,F,0.246,True,1
3826,5,F,0.262,True,1
2849,20,F,0.302,True,1
17432,142,F,0.215,True,1
18889,157,F,0.427,True,2
14330,96,F,0.269,True,1
17125,16,F,0.221,True,1
8266,92,F,0.371,True,1
6347,18,F,0.193,True,1
2845,17,F,0.307,True,1
3575,140,F,0.206,True,1
19956,87,F,0.322,True,1
15593,107,F,0.321,True,1
19933,77,F,0.181,True,1
5782,103,F,0.343,True,1
5905,65,F,0.366,True,1
8678,70,F,0.422,True,1
13848,46,F,0.346,True,1
15049,90,F,0.253,True,1
2459,32,F,0.296,True,1
9407,56,F,0.382,True,1
17631,69,F,0.272,True,1
1644,178,F,0.255,True,1
7416,50,F,0.305,True,1
9955,92,F,0.313,True,1
4995,107,F,0.206,True,1
19739,180,F,0.201,True,1
5712,170,F,0.221,True,1
1183,139,F,0.197,True,1
10233,55,F,0.297,True,1
17493,66,F,0.231,True,1
11070,127,F,0.332,True,1
18150,2,F,0.237,True,1
487,163,F,0.195,True,1
3185,27,F,0.221,True,1
19290,132,F,0.222,True,1
2124,124,F,0.259,True,1
8594,141,F,0.311,True,1
1735,1,F,0.307,True,1
19644,149,F,0.35,True,1
218,110,F,0.259,True,1
11828,119,F,0.231,True,1
2512,129,F,0.311,True,1
4609,95,F,0.226,True,1
4327,144,F,0.24,True,1
8997,160,F,0.308,True,1
17129,147,F,0.289,True,1
4515,126,F,0.371,True,1
2565,122,F,0.285,True,1
7904,165,F,0.317,True,1
19670,134,F,0.283,True,1
18905,97,F,0.236,True,1
5361,112,F,0.262,True,1
13486,172,F,0.281,True,1
16330,116,F,0.277,True,1
19037,55,F,0.281,True,1
11946,121,F,0.247,True,1
12934,163,F,0.307,True,1
3015,16,F,0.223,True,1
7471,75,F,0.21,True,1
15994,163,F,0.252,True,1
9220,57,F,0.379,True,1
11232,89,F,0.371,True,1
1308,9,F,0.283,True,1
13467,41,F,0.315,True,1
7937,68,F,0.284,True,1
18901,53,F,0.292,True,1
1953,110,F,0.292,True,1
14290,105,F,0.341,True,1
18196,86,F,0.35,True,1
9266,171,F,0.299,True,1
7887,69,F,0.26,True,1
4648,107,F,0.246,True,1
18173,23,F,0.293,True,1
12238,32,F,0.203,True,1
8218,13,F,0.348,True,1
14079,36,F,0.219,True,1
9251,52,F,0.226,True,1
125,133,F,0.121,True,1
17942,139,F,0.176,True,1
5735,57,F,0.271,True,1
8215,15,F,0.306,True,1
3772,92,F,0.148,True,1
5946,66,F,0.364,True,1
7461,111,F,0.337,True,1
7950,10,F,0.256,True,1
6315,83,F,0.246,True,1
19735,58,F,0.19,True,1
8152,32,F,0.259,True,1
18714,95,F,0.249,True,1
4207,13,F,0.25,True,1
16514,39,F,0.404,True,1
19203,33,F,0.298,True,1
17930,151,F,0.342,True,1
541,146,F,0.33,True,1
4800,86,F,0.298,True,1
8471,128,F,0.207,True,1
10948,120,F,0.286,True,1
4632,122,F,0.294,True,1
16979,133,F,0.306,True,1
7097,96,F,0.356,True,1
15283,109,F,0.227,True,1
325,2,F,0.25,True,1
11661,40,F,0.176,True,1
5172,145,F,0.218,True,1
15727,147,F,0.215,True,1
196,7,F,0.325,True,1
9028,39,F,0.339,True,1
17664,160,F,0.263,True,1
1859,39,F,0.283,True,1
18599,2,F,0.31,True,1
4734,69,F,0.229,True,1
15338,20,F,0.335,True,1
6829,175,F,0.209,True,1
11566,112,F,0.386,True,1
537,20,F,0.309,True,1
13740,180,F,0.249,True,1
2053,145,F,0.301,True,1
4411,72,F,0.284,True,1
6701,17,F,0.333,True,1
16103,148,F,0.266,True,1
2117,98,F,0.322,True,1
18850,165,F,0.366,True,1
8914,13,F,0.376,True,1
3836,9,F,0.263,True,1
14671,80,F,0.244,True,1
998,60,F,0.443,True,1
7228,174,F,0.205,True,1
17236,119,F,0.243,True,1
16354,62,F,0.193,True,1
4893,79,F,0.204,True,1
17976,36,F,0.205,True,1
6980,48,F,0.214,True,1
16411,34,F,0.324,True,1
5143,134,F,0.251,True,1
15753,44,F,0.311,True,1
19178,158,F,0.288,True,1
13907,121,F,0.313,True,1
18174,94,F,0.266,True,1
12462,34,F,0.172,True,1
11652,111,F,0.293,True,1
6039,79,F,0.291,True,1
14017,76,F,0.263,True,1
5042,128,F,0.265,True,1
12660,131,F,0.231,True,1
9074,18,F,0.162,True,1
18816,8,F,0.248,True,1
17536,173,F,0.237,True,1
5935,95,F,0.165,True,1
13937,121,F,0.274,True,1
1818,114,F,0.303,True,1
8113,5,F,0.228,True,1
5648,137,F,0.282,True,1
15360,105,F,0.282,True,1
11733,82,F,0.284,True,1
4319,136,F,0.29,True,1
4588,34,F,0.328,True,1
6966,20,F,0.274,True,1
8387,27,F,0.441,True,1
10296,34,F,0.3,True,1
10271,127,F,0.401,True,1
7273,119,F,0.26,True,1
14984,162,F,0.269,True,1
1503,12,F,0.301,True,1
3913,143,F,0.269,True,1
10623,138,F,0.251,True,1
4154,164,F,0.279,True,1
15087,167,F,0.283,True,1
8407,20,F,0.355,True,1
17773,138,F,0.162,True,1
2354,109,F,0.315,True,1
9431,167,F,0.25,True,1
13255,125,F,0.291,True,1
514,21,F,0.322,True,1
2369,149,F,0.302,True,1
3710,127,F,0.291,True,1
5484,80,F,0.209,True,1
14700,89,F,0.324,True,1
8805,99,F,0.162,True,1
6107,42,F,0.322,True,1
1166,40,F,0.274,True,1
1201,115,F,0.353,True,1
18246,73,F,0.296,True,1
9783,146,F,0.365,True,1
817,144,F,0.199,True,1
1915,74,F,0.245,True,1
14407,33,F,0.274,True,1
6280,92,F,0.43,True,1
19195,150,F,0.262,True,1
3979,28,F,0.185,True,1
13899,13,F,0.353,True,1
8281,19,F,0.318,True,1
16706,81,F,0.376,True,1
13301,38,F,0.22,True,1
17402,52,F,0.169,True,1
987,41,F,0.341,True,1
9234,39,F,0.215,True,1
3417,13,F,0.315,True,1
14272,61,F,0.303,True,1
14614,106,F,0.286,True,1
17094,48,F,0.298,True,1
630,43,F,0.18,True,1
12692,123,F,0.322,True,1
7906,31,F,0.214,True,1
578,142,F,0.257,True,1
17802,22,F,0.356,True,1
10049,147,F,0.319,True,1
10323,39,F,0.398,True,1
13837,113,F,0.226,True,1
7880,95,F,0.269,True,1
13837,61,F,0.274,True,1
6915,177,F,0.318,True,1
7784,6,F,0.26,True,1
1285,36,F,0.363,True,1
19766,61,F,0.294,True,1
13482,143,F,0.236,True,1
4821,154,F,0.318,True,1
16967,174,F,0.282,True,1
19227,53,F,0.242,True,1
7444,87,F,0.338,True,1
9788,73,F,0.293,True,1
13325,7,F,0.292,True,1
15613,35,F,0.178,True,1
9091,56,F,0.333,True,1
17492,123,F,0.299,True,1
17678,89,F,0.354,True,1
18565,169,F,0.339,True,1
2003,58,F,0.222,True,1
8198,152,F,0.498,True,1
18663,14,F,0.35,True,1
12471,4,F,0.258,True,1
12936,24,F,0.289,True,1
14839,77,F,0.235,True,1
7669,47,F,0.24,True,1
9661,147,F,0.233,True,1
3339,85,F,0.399,True,1
6204,129,F,0.164,True,1
1397,87,F,0.318,True,1
9833,110,F,0.279,True,1
13640,88,F,0.241,True,1
7567,148,F,0.181,True,1
3452,60,F,0.153,True,1
15219,103,F,0.268,True,1
5636,11,F,0.378,True,1
18328,112,F,0.263,True,1
12893,120,F,0.329,True,1
5951,113,F,0.302,True,1
14902,165,F,0.21,True,1
2180,33,F,0.346,True,1
871,139,F,0.189,True,1
16596,6,F,0.293,True,1
17014,140,F,0.24,True,1
369,9,F,0.226,True,1
5510,144,F,0.296,True,1
2510,41,F,0.257,True,1
13383,117,F,0.431,True,1
865,68,F,0.322,True,1
7297,180,F,0.322,True,1
8431,44,F,0.146,True,1
17653,148,F,0.225,True,1
18218,66,F,0.217,True,1
4055,158,F,0.143,True,1
15664,16,F,0.153,True,1
12238,72,F,0.287,True,1
16522,143,F,0.152,True,1
699,131,F,0.289,True,1
29,31,F,0.361,True,1
13495,160,F,0.291,True,1
10907,171,F,0.336,True,1
9236,178,F,0.277,True,1
10315,117,F,0.246,True,1
15497,170,F,0.372,True,1
9587,28,F,0.228,True,1
589,177,F,0.413,True,1
11584,111,F,0.282,True,1
10203,137,F,0.263,True,1
11165,34,F,0.282,True,1
1490,177,F,0.304,True,1
9097,65,F,0.278,True,1
10748,107,F,0.334,True,1
15314,89,F,0.364,True,1
19953,31,F,0.307,True,1
1074,67,F,0.304,True,1
12447,140,F,0.346,True,1
7646,75,F,0.215,True,1
6018,27,F,0.173,True,1
17192,60,F,0.288,True,1
4473,36,F,0.197,True,1
4407,86,F,0.308,True,1
1618,70,F,0.276,True,1
5820,2,F,0.299,True,1
18006,39,F,0.324,True,1
12082,46,F,0.286,True,1
18063,95,F,0.281,True,1
952,40,F,0.242,True,1
17690,138,F,0.295,True,1
16982,99,F,0.232,True,1
3918,155,F,0.22,True,1
13195,22,F,0.326,True,1
2694,67,F,0.292,True,1
9871,130,F,0.293,True,1
5976,6,F,0.303,True,1
16106,8,F,0.32,True,1
14268,87,F,0.268,True,1
2719,36,F,0.286,True,1
18221,167,F,0.344,True,1
14249,72,F,0.265,True,1
7648,85,F,0.212,True,1
17603,60,F,0.305,True,1
3914,19,F,0.213,True,1
9859,164,F,0.348,True,1
12010,115,F,0.296,True,1
1582,71,F,0.254,True,1
18103,71,F,0.267,True,1
8358,144,F,0.317,True,1
78,48,F,0.169,True,1
15458,35,F,0.161,True,1
8770,131,F,0.393,True,1
2184,99,F,0.338,True,1
5988,81,F,0.271,True,1
19141,111,F,0.361,True,1
10492,31,F,0.277,True,1
6295,40,F,0.3,True,1
1163,173,F,0.342,True,1
1220,177,F,0.289,True,1
13325,161,F,0.254,True,1
5399,78,F,0.228,True,1
4388,7,F,0.353,True,1
6665,60,F,0.204,True,1
9648,124,F,0.286,True,1
17749,133,F,0.19,True,1
18869,133,F,0.254,True,1
6113,126,F,0.314,True,1
5127,101,F,0.325,True,1
13927,42,F,0.257,True,1
6761,57,F,0.354,True,1
17318,9,F,0.237,True,1
19642,160,F,0.199,True,1
19335,83,F,0.297,True,1
16765,1,F,0.173,True,1
7727,113,F,0.22,True,1
7664,49,F,0.318,True,1
17213,143,F,0.213,True,1
5240,151,F,0.291,True,1
9407,159,F,0.335,True,1
14290,144,F,0.369,True,1
17827,78,F,0.279,True,1
18642,101,F,0.305,True,1
721,148,F,0.308,True,1
15973,21,F,0.306,True,1
13279,55,F,0.266,True,1
15181,59,F,0.266,True,1
14743,90,F,0.183,True,1
3846,43,F,0.309,True,1
15779,2,F,0.32,True,1
17434,139,F,0.212,True,1
9371,93,F,0.203,True,1
18557,64,F,0.312,True,1
8461,19,F,0.293,True,1
10897,21,F,0.186,True,1
7944,84,F,0.268,True,1
14374,89,F,0.273,True,1
14137,93,F,0.333,True,1
473,129,F,0.276,True,1
11312,20,F,0.324,True,1
2043,133,F,0.298,True,1
3449,112,F,0.251,True,1
6569,167,F,0.246,True,1
2768,81,F,0.321,True,1
13681,82,F,0.325,True,1
14860,19,F,0.448,True,1
18381,172,F,0.331,True,1
11845,135,F,0.296,True,1
13874,63,F,0.315,True,1
2576,94,F,0.293,True,1
11159,165,F,0.196,True,1
6378,63,F,0.357,True,1
16376,114,F,0.301,True,1
5418,180,F,0.183,True,1
18081,180,F,0.351,True,1
1472,30,F,0.236,True,1
15577,22,F,0.255,True,1
11842,161,F,0.17,True,1
17063,101,F,0.394,True,1
19846,131,F,0.164,True,1
9695,99,F,0.292,True,1
18707,44,F,0.298,True,1
10341,46,F,0.307,True,1
1166,75,F,0.322,True,1
3642,119,F,0.207,True,1
10478,130,F,0.393,True,1
3652,79,F,0.277,True,1
7454,167,F,0.234,True,1
11669,85,F,0.332,True,1
12595,80,F,0.259,True,1
7378,76,F,0.275,True,1
8579,21,F,0.289,True,1
14655,150,F,0.192,True,1
19617,108,F,0.188,True,1
2944,46,F,0.359,True,1
16720,88,F,0.228,True,1
2906,160,F,0.28,True,1
2788,43,F,0.245,True,1
19109,27,F,0.283,True,1
18713,41,F,0.354,True,1
2738,159,F,0.262,True,1
14948,99,F,0.217,True,1
19378,15,F,0.266,True,1
6819,153,F,0.255,True,1
19511,92,F,0.263,True,1
11769,139,F,0.255,True,1
18773,146,F,0.269,True,1
13311,107,F,0.286,True,1
8656,142,F,0.24,True,1
2800,36,F,0.272,True,1
19211,171,F,0.33,True,1
16288,12,F,0.325,True,1
8918,9,F,0.335,True,1
8939,101,F,0.349,True,1
14731,178,F,0.37,True,1
10745,171,F,0.288,True,1
4680,153,F,0.283,True,1
3529,9,F,0.307,True,1
7549,115,F,0.265,True,1
7702,12,F,0.429,True,1
14275,171,F,0.269,True,1
10068,51,F,0.389,True,1
3398,10,F,0.151,True,1
7182,160,F,0.266,True,1
7151,168,F,0.316,True,1
19635,146,F,0.396,True,1
4077,127,F,0.355,True,1
14081,14,F,0.265,True,1
2688,90,F,0.193,True,1
15955,39,F,0.257,True,1
170,129,F,0.359,True,1
15673,52,F,0.221,True,1
10969,51,F,0.382,True,1
17479,35,F,0.239,True,1
6178,48,F,0.299,True,1
6839,105,F,0.33,True,1
7097,72,F,0.175,True,1
9905,144,F,0.246,True,1
2480,85,F,0.268,True,1
16936,152,F,0.242,True,1
1228,1,F,0.224,True,1
6901,66,F,0.228,True,1
4827,135,F,0.343,True,1
16181,17,F,0.38,True,1
5913,178,F,0.302,True,1
1275,82,F,0.265,True,1
17025,31,F,0.332,True,1
19356,72,F,0.226,True,1
5577,15,F,0.239,True,1
10839,65,F,0.374,True,1
2629,51,F,0.351,True,1
10380,18,F,0.274,True,1
4195,76,F,0.28,True,1
3209,35,F,0.249,True,1
17143,164,F,0.32,True,1
1195,120,F,0.282,True,1
1671,150,F,0.398,True,1
5553,73,F,0.263,True,1
19614,81,F,0.432,True,1
5747,43,F,0.313,True,1
15105,73,F,0.209,True,1
19845,112,F,0.219,True,1
7968,95,F,0.433,True,1
12235,3,F,0.234,True,1
6915,152,F,0.263,True,1
10215,5,F,0.196,True,1
2638,170,F,0.167,True,1
8486,31,F,0.313,True,1
4234,49,F,0.354,True,1
14474,54,F,0.331,True,1
3179,69,F,0.31,True,1
9678,25,F,0.263,True,1
19310,176,F,0.212,True,1
18420,67,F,0.295,True,1
10520,39,F,0.236,True,1
3846,98,F,0.303,True,1
17348,83,F,0.291,True,1
1062,45,F,0.243,True,1
3646,78,F,0.464,True,1
13933,143,F,0.37,True,1
4388,95,F,0.153,True,1
8643,56,F,0.27,True,1
18508,94,F,0.196,True,1
1785,80,F,0.282,True,1
4056,42,F,0.27,True,1
13831,38,F,0.298,True,1
4647,177,F,0.319,True,1
13966,94,F,0.279,True,1
16058,135,F,0.25,True,1
14429,106,F,0.329,True,1
18516,112,F,0.245,True,1
2779,135,F,0.476,True,1
6046,101,F,0.237,True,1
9356,175,F,0.23,True,1
10332,141,F,0.355,True,1
19427,173,F,0.34,True,1
11574,25,F,0.204,True,1
11989,50,F,0.223,True,1
13657,88,F,0.258,True,1
18613,80,F,0.249,True,1
17391,68,F,0.263,True,1
1929,97,F,0.207,True,1
13589,108,F,0.337,True,1
9157,109,F,0.306,True,1
10436,95,F,0.268,True,1
7720,172,F,0.364,True,1
13864,130,F,0.22,True,1
6297,30,F,0.217,True,1
8735,62,F,0.315,True,1
15808,47,F,0.224,True,1
15131,2,F,0.284,True,1
3341,56,F,0.284,True,1
2778,112,F,0.314,True,1
16891,22,F,0.205,True,1
19340,87,F,0.338,True,1
14662,81,F,0.299,True,1
1176,71,F,0.339,True,1
14217,73,F,0.336,True,1
11455,87,F,0.391,True,1
17759,162,F,0.416,True,1
13799,29,F,0.311,True,1
19258,108,F,0.338,True,1
13805,109,F,0.309,True,1
16395,98,F,0.177,True,1
12213,22,F,0.234,True,1
19268,64,F,0.243,True,1
7273,78,F,0.362,True,1
7790,128,F,0.352,True,1
11385,157,F,0.364,True,1
17111,15,F,0.255,True,1
770,25,F,0.269,True,1
4132,66,F,0.279,True,1
18868,105,F,0.157,True,1
19073,167,F,0.205,True,1
4422,119,F,0.275,True,1
3310,75,F,0.231,True,1
7817,11,F,0.324,True,1
221,35,F,0.371,True,1
8129,57,F,0.279,True,1
11017,95,F,0.273,True,1
13776,74,F,0.26,True,1
11239,13,F,0.253,True,1
7158,108,F,0.26,True,1
14387,155,F,0.271,True,1
6868,151,F,0.224,True,1
15299,99,F,0.242,True,1
10006,142,F,0.291,True,1
18050,105,F,0.453,True,1
17281,52,F,0.22,True,1
6865,114,F,0.31,True,1
6193,33,F,0.25,True,1
3824,98,F,0.261,True,1
19800,62,F,0.314,True,1
854,102,F,0.261,True,1
6234,141,F,0.308,True,1
17602,77,F,0.323,True,1
18112,21,F,0.227,True,1
10625,162,F,0.253,True,1
9980,164,F,0.363,True,1
1053,81,F,0.272,True,1
8561,168,F,0.298,True,1
16697,127,F,0.255,True,1
13647,1,F,0.203,True,1
6146,129,F,0.194,True,1
11367,2,F,0.313,True,1
14813,35,F,0.271,True,1
16355,50,F,0.3,True,1
9707,176,F,0.388,True,1
11845,119,F,0.233,True,1
15070,62,F,0.226,True,1
9504,152,F,0.287,True,1
294,24,F,0.321,True,1
13808,107,F,0.185,True,1
8286,79,F,0.263,True,1
6534,154,F,0.314,True,1
421,14,F,0.195,True,1
13890,180,F,0.263,True,1
7288,93,F,0.272,True,1
12633,88,F,0.259,True,1
4404,127,F,0.338,True,1
7601,138,F,0.305,True,1
12653,34,F,0.272,True,1
12189,45,F,0.334,True,1
19278,73,F,0.266,True,1
8961,179,F,0.18,True,1
4477,31,F,0.333,True,1
8729,150,F,0.267,True,1
11329,19,F,0.351,True,1
3023,64,F,0.281,True,1
10241,110,F,0.294,True,1
19691,100,F,0.357,True,1
3869,6,F,0.345,True,1
7396,8,F,0.252,True,1
3726,148,F,0.345,True,1
13519,73,F,0.257,True,1
10534,174,F,0.213,True,1
9845,27,F,0.307,True,1
104,163,F,0.256,True,1
9563,112,F,0.269,True,1
10474,138,F,0.187,True,1
19916,166,F,0.215,True,1
12311,80,F,0.242,True,1
11058,58,F,0.216,True,1
274,26,F,0.304,True,1
55,131,F,0.313,True,1
831,72,F,0.243,True,1
3956,157,F,0.314,True,1
5337,173,F,0.23,True,1
14738,174,F,0.332,True,1
10172,12,F,0.362,True,1
8997,91,F,0.208,True,1
4540,23,F,0.326,True,1
14164,127,F,0.292,True,1
4054,137,F,0.421,True,1
16586,143,F,0.321,True,1
17560,33,F,0.31,True,1
8344,143,F,0.22,True,1
18160,24,F,0.225,True,1
10550,14,F,0.231,True,1
16092,40,F,0.231,True,1
16218,123,F,0.241,True,1
11087,142,F,0.214,True,1
13629,132,F,0.255,True,1
1441,40,F,0.253,True,1
14062,139,F,0.147,True,1
17391,59,F,0.342,True,1
8049,80,F,0.27,True,1
3504,161,F,0.219,True,1
3546,131,F,0.316,True,1
478,1,F,0.182,True,1
7446,54,F,0.301,True,1
10851,125,F,0.274,True,1
7007,54,F,0.303,True,1
14492,166,F,0.252,True,1
15031,22,F,0.248,True,1
15068,45,F,0.286,True,1
8147,75,F,0.149,True,1
2368,2,F,0.295,True,1
9259,138,F,0.279,True,1
15398,5,F,0.261,True,1
476,72,F,0.248,True,1
9530,170,F,0.207,True,1
13324,162,F,0.274,True,1
14928,152,F,0.248,True,1
4409,140,F,0.32,True,1
9860,52,F,0.342,True,1
16995,23,F,0.397,True,1
1399,48,F,0.279,True,1
16610,120,F,0.407,True,1
15728,101,F,0.25,True,1
3458,147,F,0.22,True,1
3469,114,F,0.438,True,1
3410,77,F,0.324,True,1
6264,163,F,0.272,True,1
7622,136,F,0.268,True,1
14578,85,F,0.263,True,1
17949,177,F,0.232,True,1
2324,5,F,0.102,True,1
19639,123,F,0.138,True,1
13730,13,F,0.295,True,1
6683,54,F,0.259,True,1
3973,177,F,0.247,True,1
1632,58,F,0.253,True,1
12130,143,F,0.188,True,1
9135,45,F,0.271,True,1
12344,64,F,0.191,True,1
10493,82,F,0.267,True,1
16090,118,F,0.259,True,1
4863,4,F,0.302,True,1
11240,60,F,0.312,True,1
4159,23,F,0.365,True,1
14137,136,F,0.278,True,1
3477,40,F,0.256,True,1
11951,13,F,0.381,True,1
17623,49,F,0.222,True,1
16449,45,F,0.339,True,1
